2,25589793,-,Rabl6,1151
2,26243764,-,Ccdc187,295
2,26381740,+,Gm13563,627
2,26381746,+,Gm13563,625
2,26381752,+,Gm13563,623
2,26381756,+,Gm13563,622
2,26388302,+,Gm13563,554
2,26956556,-,Rexo4,583
2,27263706,-,Vav2,1602
2,29774895,-,Trub2,337
2,29776786,-,Trub2,1080
2,29833143,+,Urm1,950
2,29833234,+,Urm1,935
2,29833310,+,Urm1,923
2,29966048,+,Sptan1,3330
2,29986634,+,Sptan1,3416
2,29986640,+,Sptan1,3416
2,30191471,-,Kyat1,1246
2,30191491,-,Kyat1,1249
2,30956862,+,Tor1b,1139
2,30956884,+,Tor1b,1343
2,30956888,+,Tor1b,1339
2,30956966,+,Tor1b,1261
2,30972720,-,BC005624,543
2,31030364,-,Fnbp1,2493
2,31030369,-,Fnbp1,2494
2,31030384,-,Fnbp1,2496
2,31030932,-,Fnbp1,2588
2,31030942,-,Fnbp1,2589
2,31030943,-,Fnbp1,2590
2,31031060,-,Fnbp1,2609
2,31150910,-,D330023K18Rik,298
2,31615894,+,Fubp3,909
2,31696267,+,Abl1,1727
2,31696283,+,Abl1,1725
2,31696289,+,Abl1,1725
2,31998226,+,Nup214,1298
2,31998390,+,Nup214,1279
2,31998411,+,Nup214,1277
2,31998464,+,Nup214,1271
2,32047432,+,Nup214,878
2,32306750,+,Golga2,1164
2,32309427,-,Dnm1,616
2,32372108,+,Ciz1,1237
2,32372120,+,Ciz1,1236
2,32616266,+,St6galnac6,1151
2,32616282,+,St6galnac6,1149
2,32616332,+,St6galnac6,1144
2,32616341,+,St6galnac6,1143
2,32712839,-,Cdk9,1237
2,32735558,+,Sh2d3c,1258
2,32787751,-,Stxbp1,146
2,32998616,-,Gm38299,89
2,32998678,-,Gm38299,151
2,32998679,-,Gm38299,152
2,33002048,-,Gm38299,3521
2,33002053,-,Gm38299,3526
2,33002058,-,Gm38299,3531
2,33002062,-,Gm38299,3535
2,33002069,-,Gm38299,3542
2,33002077,-,Gm38299,3550
2,33019363,-,Garnl3,1674
2,33019373,-,Garnl3,1676
2,33019383,-,Garnl3,1677
2,33021409,-,Garnl3,1749
2,33021416,-,Garnl3,1750
2,33021432,-,Garnl3,1752
2,33021442,-,Garnl3,1754
2,33021446,-,Garnl3,1754
2,34697487,-,Gapvd1,1986
2,34822168,-,Fbxw2,1054
2,34822252,-,Fbxw2,1061
2,34823390,-,Fbxw2,1485
2,34823396,-,Fbxw2,1485
2,37380932,-,Rc3h2,3708
2,37380940,-,Rc3h2,3710
2,37415352,-,Rc3h2,3977
2,37415353,-,Rc3h2,3977
2,37415354,-,Rc3h2,3977
2,37415368,-,Rc3h2,3979
2,37415406,-,Rc3h2,3983
2,37415408,-,Rc3h2,3983
2,37416732,-,Rc3h2,4115
2,37688280,-,Mir5128,79
2,38239632,-,Dennd1a,1389
2,38239634,-,Dennd1a,1389
2,38239668,-,Dennd1a,1392
2,38239674,-,Dennd1a,1393
2,38239685,-,Dennd1a,1394
2,38240319,-,Dennd1a,1451
2,38240322,-,Dennd1a,1452
2,38240323,-,Dennd1a,1452
2,38240330,-,Dennd1a,1452
2,38240350,-,Dennd1a,1454
2,38240363,-,Dennd1a,1455
2,38240368,-,Dennd1a,1456
2,38862795,+,5730507A11Rik,2738
2,39157584,-,Gm16523,98
2,39158718,-,Gm16523,1232
2,39158800,-,Gm16523,1314
2,39158801,-,Gm16523,1315
2,39158804,-,Gm16523,1318
2,39158809,-,Gm16523,1323
2,39158812,-,Gm16523,1326
2,39158839,-,Gm16523,1353
2,59820562,+,Tanc1,3281
2,62787838,-,Kcnh7,4944
2,65354534,-,Slc38a11,1031
2,65354557,-,Slc38a11,1037
2,65354558,-,Slc38a11,1038
2,66484186,-,Scn9a,2694
2,69710162,-,Fastkd1,1444
2,69710173,-,Fastkd1,1447
2,69710187,-,Fastkd1,1450
2,69879016,-,Mettl5,500
2,71229197,+,Dync1i2,1926
2,71229207,+,Dync1i2,1925
2,84809672,+,Ube2l6,376
2,91015870,+,Celf1,3314
2,91234387,-,Ddb2,1202
2,91234398,-,Ddb2,1209
2,91234408,-,Ddb2,1215
2,91234463,-,Ddb2,1248
2,91713412,+,Harbi1,1284
2,104657403,-,Tcp11l1,115
2,104657430,-,Tcp11l1,142
2,104680727,-,Tcp11l1,1235
2,104680752,-,Tcp11l1,1252
2,104680756,-,Tcp11l1,1255
2,104680772,-,Tcp11l1,1265
2,104680778,-,Tcp11l1,1269
2,104681085,-,Tcp11l1,1474
2,104701805,-,Tcp11l1,1838
2,104701820,-,Tcp11l1,1840
2,104701833,-,Tcp11l1,1843
2,104701834,-,Tcp11l1,1843
2,104701835,-,Tcp11l1,1843
2,104701857,-,Tcp11l1,1847
2,104701864,-,Tcp11l1,1848
2,104701885,-,Tcp11l1,1851
2,112355501,+,Slc12a6,2126
2,112355507,+,Slc12a6,2125
2,112355516,+,Slc12a6,2123
2,112355885,+,Slc12a6,2062
2,118869885,+,Ivd,964
2,118869895,+,Ivd,963
2,118869896,+,Ivd,963
2,118869918,+,Ivd,960
2,118869919,+,Ivd,960
2,118869924,+,Ivd,959
2,118869941,+,Ivd,957
2,118869942,+,Ivd,957
2,118870253,+,Ivd,918
2,118870265,+,Ivd,917
2,119610081,-,Oip5,339
2,119610083,-,Oip5,341
2,119649936,+,Nusap1,766
2,120600887,+,Snap23,368
2,120600911,+,Snap23,344
2,120733777,-,Ttbk2,961
2,120733805,-,Ttbk2,989
2,120733810,-,Ttbk2,994
2,120733821,-,Ttbk2,1005
2,120736940,-,Ttbk2,4124
2,120736952,-,Ttbk2,4136
2,120736963,-,Ttbk2,4147
2,120736975,-,Ttbk2,4159
2,120736976,-,Ttbk2,4160
2,120736982,-,Ttbk2,4166
2,120736993,-,Ttbk2,4177
2,120736996,-,Ttbk2,4180
2,120737001,-,Ttbk2,4185
2,120737007,-,Ttbk2,4191
2,121143426,+,Adal,1466
2,121144298,+,Adal,1291
2,121144317,+,Adal,1287
2,121144318,+,Adal,1287
2,121144320,+,Adal,1287
2,121144323,+,Adal,1286
2,121184981,+,Tubgcp4,1757
2,121185725,+,Tubgcp4,1682
2,121329157,-,Ppip5k1,1261
2,121329173,-,Ppip5k1,1262
2,121329982,-,Ppip5k1,1343
2,121329988,-,Ppip5k1,1344
2,121329989,-,Ppip5k1,1344
2,121346695,-,Ppip5k1,2188
2,121347856,-,Ppip5k1,2298
2,121347875,-,Ppip5k1,2299
2,121392935,-,Catsper2,304
2,121392936,-,Catsper2,305
2,121392939,-,Catsper2,308
2,121392940,-,Catsper2,309
2,121392943,-,Catsper2,312
2,121392982,-,Catsper2,351
2,121543262,+,Wdr76,870
2,121543638,+,Wdr76,1222
2,121544394,+,Wdr76,466
2,121806542,-,Frmd5,1873
2,126817153,-,Trpm7,1875
2,126817156,-,Trpm7,1875
2,126817163,-,Trpm7,1876
2,126817173,-,Trpm7,1877
2,126817183,-,Trpm7,1879
2,126817186,-,Trpm7,1879
2,126817193,-,Trpm7,1880
2,126817196,-,Trpm7,1880
2,126891464,-,Sppl2a,1073
2,126891466,-,Sppl2a,1075
2,126891471,-,Sppl2a,1080
2,126891483,-,Sppl2a,1092
2,126891488,-,Sppl2a,1097
2,126891517,-,Sppl2a,1126
2,126892842,-,Sppl2a,2451
2,126914901,-,Sppl2a,1593
2,126914903,-,Sppl2a,1594
2,126914909,-,Sppl2a,1596
2,126914924,-,Sppl2a,1601
2,126914932,-,Sppl2a,1604
2,126914937,-,Sppl2a,1605
2,126914948,-,Sppl2a,1609
2,126916176,-,Sppl2a,2018
2,126916177,-,Sppl2a,2019
2,126916182,-,Sppl2a,2020
2,126916189,-,Sppl2a,2023
2,126916193,-,Sppl2a,2024
2,127036016,+,Ap4e1,1511
2,127036017,+,Ap4e1,1511
2,127036040,+,Ap4e1,1507
2,127036073,+,Ap4e1,1501
2,127036988,+,Ap4e1,1349
2,127284790,+,Stard7,1167
2,127284809,+,Stard7,1164
2,127284813,+,Stard7,1163
2,127284884,+,Stard7,1153
2,127285042,+,Stard7,1131
2,127285146,+,Stard7,1116
2,130283281,-,Idh3b,893
2,130295270,+,Ebf4,2693
2,130554920,+,Ptpra,1204
2,130554934,+,Ptpra,1190
2,130554939,+,Ptpra,1185
2,130554956,+,Ptpra,1168
2,130555884,+,Ptpra,240
2,130555899,+,Ptpra,225
2,130555989,+,Ptpra,135
2,130555999,+,Ptpra,125
2,130556012,+,Ptpra,112
2,130556013,+,Ptpra,111
2,130556053,+,Ptpra,71
2,130556054,+,Ptpra,70
2,130556055,+,Ptpra,69
2,130556060,+,Ptpra,64
2,130556065,+,Ptpra,59
2,130556075,+,Ptpra,49
2,130556089,+,Ptpra,35
2,130568136,+,Mrps26,559
2,130568170,+,Mrps26,525
2,131026517,+,Atrn,3816
2,131328941,-,Rnf24,3926
2,132309633,+,Cds2,2417
2,132309634,+,Cds2,2416
2,132309655,+,Cds2,2395
2,132309656,+,Cds2,2394
2,132309669,+,Cds2,2381
2,132309873,+,Cds2,2177
2,132309880,+,Cds2,2170
2,132309884,+,Cds2,2166
2,132310706,+,Cds2,1344
2,132529138,-,Gpcpd1,55
2,135659372,+,Plcb4,1616
2,143575550,+,Pcsk2,2641
2,143575551,+,Pcsk2,2641
2,143575552,+,Pcsk2,2640
2,143575556,+,Pcsk2,2638
2,143575560,+,Pcsk2,2636
2,143575573,+,Pcsk2,2630
2,143575574,+,Pcsk2,2629
2,143575759,+,Pcsk2,2537
2,144269552,-,Snx5,937
2,144539899,+,Polr3f,2096
2,144539910,+,Polr3f,2085
2,144540438,+,Polr3f,1557
2,144540439,+,Polr3f,1556
2,151684764,-,Tmem74bos,963
2,152273022,+,Csnk2a1,1767
2,153266344,+,Pofut1,1680
2,153266572,+,Pofut1,1960
2,153618389,-,Commd7,1456
2,154537930,+,Cbfa2t2,1426
2,154554472,-,Necab3,650
2,155138497,+,Itch,2774
2,155281117,-,Pigu,1228
2,155281118,-,Pigu,1228
2,155281128,-,Pigu,1232
2,155334060,-,Pigu,1959
2,155396433,-,Ncoa6,846
2,155908621,-,Uqcc1,851
2,155908631,-,Uqcc1,852
2,155908637,-,Uqcc1,852
2,155908647,-,Uqcc1,853
2,155908648,-,Uqcc1,853
2,155908659,-,Uqcc1,853
2,156320416,+,Cnbd2,1050
2,156320429,+,Cnbd2,1048
2,156320477,+,Cnbd2,1040
2,157558110,-,Blcap,1168
2,157558140,-,Blcap,1198
2,157558149,-,Blcap,1207
2,157558160,-,Blcap,1218
2,158377484,+,Snhg11,2104
2,158377502,+,Snhg11,2102
2,158377506,+,Snhg11,2101
2,158377513,+,Snhg11,2100
2,158377518,+,Snhg11,2099
2,158377531,+,Snhg11,2098
2,158377573,+,Snhg11,2092
2,158378918,+,Snhg11,1899
2,158378924,+,Snhg11,1899
2,158378978,+,Snhg11,1891
2,158378985,+,Snhg11,1890
2,158378986,+,Snhg11,1890
2,158378997,+,Snhg11,1888
2,158383542,+,Snhg11,2028
2,158383545,+,Snhg11,2026
2,158383552,+,Snhg11,2021
2,158383584,+,Snhg11,2000
2,158383591,+,Snhg11,1995
2,158383596,+,Snhg11,1992
2,158383616,+,Snhg11,1978
2,158383625,+,Snhg11,1972
2,158383658,+,Snhg11,1950
2,158383951,+,Snhg11,1755
2,158383957,+,Snhg11,1751
2,158383976,+,Snhg11,1738
